"","rank","movie_name","open_day","week_people","sum_people","screen","play_freq","top_country","country","maker","supplier","age","genre","director","actor","re_open","month","day","season","top_genre","top_count"
"155","145","2015 최강애니전-BEST 1 검은 바다",NA,32,32,1,2,"기타","기타","","","no_age","애니메이션","페드로 아히스,다비드 얀센,알랭 푸니,소피 캄마크,엘리 대거","","no_date",NA,NA,"no_date","0","0"
"156","178","2015 최강애니전-BEST 3 미친 상상",NA,14,14,1,2,"기타","기타","","","no_age","애니메이션","시양 야오,라이언 이네스,즈비그뉴 차플라,소피 게이트,샌더 준,룰로프 반 덴 베르흐,캘빈 앙투안 블렁당,주잔나 크레이프,보르발라 제테니","","no_date",NA,NA,"no_date","0","0"
"157","183","2015 최강애니전-BEST 4 전쟁과 평화",NA,13,13,1,2,"기타","기타","","","no_age","애니메이션","호시에 말리스,니콜라스 메나드,플로리안 그록릭,자벤 나야르,나가타 타케시,몬노 카즈에,김준기,파비안 드리호스트,프레드릭 슈드,도우베 디이크스트라","","no_date",NA,NA,"no_date","0","0"
"158","134","2015 최강애니전-BEST 6 환상 특급",NA,45,45,1,2,"기타","기타","","","no_age","애니메이션","올가 폴리엑토바,타티아나 폴리엑토바,카를로스 데 카발호,리 웬유,모하메드 파데라,사미 구엘라이,오서로,미즈에 미라이,우경민","","no_date",NA,NA,"no_date","0","0"
"159","157","2015 최강애니전-그 남자는 거기 있었다",NA,26,26,1,2,"기타","기타","","","no_age","애니메이션","레오 베리어,후안 파블로 자라멜라,김진만,마우로 카라로,산티아고 보우 그라쏘,앨런 홀리","","no_date",NA,NA,"no_date","0","0"
"160","145","2015 최강애니전-다시 만난 내 친구",NA,32,32,1,3,"기타","기타","","","no_age","애니메이션","로버트 콘도,다이스 쯔쯔미,피터 바츠,앤드류 루헤만,숀 탠,필립 헌트","","no_date",NA,NA,"no_date","0","0"
"161","141","2015 최강애니전-도쿄",NA,35,35,1,2,"기타","기타","","","no_age","애니메이션","카와구치 에리,히메다 마나부,오카와라 료","","no_date",NA,NA,"no_date","0","0"
"162","143","2015 최강애니전-런던",NA,34,34,1,2,"영국","영국,기타","","","no_age","애니메이션","마이키 플리즈","","no_date",NA,NA,"no_date","0","0"
"163","157","2015 최강애니전-서울",NA,26,26,1,2,"기타","기타","","","no_age","애니메이션","이규태,함준서,김영준,최림","","no_date",NA,NA,"no_date","0","0"
"164","303","2016 대단한단편영화제-감독 특별전: 윤가은",NA,8,110,3,4,"한국","한국","","","no_age","기타","윤가은","","no_date",NA,NA,"no_date","0","1"
"165","193","2016 대단한단편영화제-개막식+개막작",NA,19,19,1,1,"한국","한국","","","no_age","기타","윤가은,박근범","","no_date",NA,NA,"no_date","0","1"
"166","125","2016 대단한단편영화제-단편 경쟁 섹션 1",NA,93,93,1,3,"한국","한국","","","no_age","기타","한동혁,정다희,조한희,남근학,박군제,홍유정,박성진","","no_date",NA,NA,"no_date","0","1"
"167","123","2016 대단한단편영화제-단편 경쟁 섹션 2",NA,103,103,1,3,"한국","한국","","","no_age","기타","권민구,최소형,최진,우문기,이경섭,황규일","","no_date",NA,NA,"no_date","0","1"
"168","131","2016 대단한단편영화제-단편 경쟁 섹션 3",NA,85,85,1,3,"한국","한국","","","no_age","기타","차현준,김은선,이원근,김지현,최진영,김상일","","no_date",NA,NA,"no_date","0","1"
"169","113","2016 대단한단편영화제-단편 경쟁 섹션 4",NA,136,136,1,3,"한국","한국","","","no_age","기타","김강민,김민숙,이충현,유상현,구세미,채재영","","no_date",NA,NA,"no_date","0","1"
"170","140","2016 대단한단편영화제-단편 초청 섹션 1",NA,66,66,1,3,"한국","한국","","","no_age","기타","홍기원,박지인,오성호","","no_date",NA,NA,"no_date","0","1"
"171","92","2016 대단한단편영화제-단편 초청 섹션 2",NA,217,217,1,3,"한국","한국","","","no_age","기타","박선주,김소연","","no_date",NA,NA,"no_date","0","1"
"172","181","2016 대단한단편영화제-배우 특별전: 이상희",NA,25,113,2,3,"한국","한국","","","no_age","기타","유민영,김정인,이현주,박근범","이상희","no_date",NA,NA,"no_date","0","1"
"173","202","2016 대단한단편영화제-폐막식+폐막작",NA,17,17,1,1,"한국","한국","","","no_age","기타","","","no_date",NA,NA,"no_date","0","1"
"174","199","2016 대만 영화제 대만의 젊은 단편 1",NA,15,32,2,3,"대만","대만","","","no_age","기타","장카이즈,잉정루,류자신","","no_date",NA,NA,"no_date","0","0"
"175","205","2016 대만 영화제 대만의 젊은 단편 2",NA,13,35,2,3,"대만","대만","","","no_age","기타","치엔 헝 리엔,웨이-하오 청,린핀쥔,천커윈","","no_date",NA,NA,"no_date","0","0"
"176","130","2016 대만 영화제 차이밍량 단편선",NA,69,137,2,3,"대만","대만","","","no_age","기타","차이 밍 량","이강생","no_date",NA,NA,"no_date","0","0"
"177","241","2016 전북독립영화제 폐막식 + 폐막작",NA,0,0,1,1,"한국","한국","","","no_age","기타","","","no_date",NA,NA,"no_date","0","1"
"178","197","2016 최강애니전 - KUKI 국제 어린이 단편영화제",NA,37,37,1,2,"기타","기타","","","no_age","애니메이션","","","no_date",NA,NA,"no_date","0","0"
"179","178","2016 최강애니전 - 슈투트가르트 애니메이션영화제",NA,45,45,1,2,"기타","기타","","","no_age","애니메이션","디나 벨리코프스카야,오웬 릭스,댄 벨신크,유스트 리우마,시몬 슈넬만,알렉산더 라흘,폴케 슈레히트,오서로,폴 존슨,이반 막시모프,다니엘 슈이치,치니티스 룬드그렌,제임스 커닝햄,빌 플림톤","","no_date",NA,NA,"no_date","0","0"
"180","139","2016 최강애니전 - 안시 애니메이션영화제",NA,91,91,1,2,"기타","기타","","","no_age","애니메이션","프랭크 디옹,미셸 크라노트,우리 크라노트,미하이 그레쿠,모스 콜렉티브,데이비즈 델'에드라,수트킨 페르스테겐,예브게니아 고스트레르,에인슬리 헨더슨,다비드 코쿠아르-다소,테오도어 우쉐프","","no_date",NA,NA,"no_date","0","0"
"181","175","2016 최강애니전 - 인디애니페스트",NA,47,47,1,2,"기타","기타","","","no_age","애니메이션","이현미,미사토 토모키,강수현,김학현,정혜원,정다희,김강민,니나 사브나니,장나리","","no_date",NA,NA,"no_date","0","0"
"182","133","2016 최강애니전 - 자그레브 애니메이션 영화제",NA,101,101,1,2,"기타","기타","","","no_age","애니메이션","지에 센,이반 보그다노프,베셀라 단체바,폴 베닝어,피터 밀라드,잭 오쉐어,하라 쇼코,오리카사 료,엘리자베스 이토,필 물로이","","no_date",NA,NA,"no_date","0","0"
"183","170","2016 최강애니전 - 중국 독립애니메이션 포럼",NA,48,48,1,2,"기타","기타","","","no_age","애니메이션","아리스벡 누한,첸 지아인,샤오 준이,첸 첸,리 앙,예 요우티안,슈우 시옹,쩡 야원,차오 룬즈,왕 커,레이 멩나,렌 징징,쩡 동동,천 이엔라이,주 리","","no_date",NA,NA,"no_date","0","0"
"184","215","2016 최강애니전 - 판토슈 애니메이션 영화제",NA,26,26,1,2,"기타","기타","","","no_age","애니메이션","라파엘 소머할더,보리스 라베,에티엔 콤피스,펠라 벨로토,시몬 슈넬만,로리 와드비 톨리,이고 코발리오브","","no_date",NA,NA,"no_date","0","0"
"185","184","2016 한국영화아카데미 졸업영화제 개막식",NA,0,0,1,1,"한국","한국","","","no_age","기타","이상학,안주영,김효미,김한라","","no_date",NA,NA,"no_date","0","1"
"186","184","2016 한국영화아카데미 졸업영화제 섹션A",NA,0,0,1,3,"한국","한국","","","no_age","기타","김성환,방우리,김지현,최윤태","","no_date",NA,NA,"no_date","0","1"
"187","184","2016 한국영화아카데미 졸업영화제 섹션B",NA,0,0,1,3,"한국","한국","","","no_age","기타","이정곤,양익제,정유경,최기윤","","no_date",NA,NA,"no_date","0","1"
"188","184","2016 한국영화아카데미 졸업영화제 섹션C",NA,0,0,1,6,"한국","한국","","","no_age","기타","봉준영,양진열,김효미,안주영","","no_date",NA,NA,"no_date","0","1"
"189","183","2017 으랏차차 독립영화",NA,11,11,1,1,"한국","한국","","","no_age","no_genre","이지원,이란희","","no_date",NA,NA,"no_date","0","1"
"190","53","2017 한국영화아카데미 33기 졸업영화제 - A",NA,414,414,2,3,"한국","한국","","","no_age","기타","곽승민,강한별,박상훈","","no_date",NA,NA,"no_date","0","1"
"191","53","2017 한국영화아카데미 33기 졸업영화제 - B",NA,414,414,2,3,"한국","한국","","","no_age","기타","배경헌,유수민,유지영","","no_date",NA,NA,"no_date","0","1"
"192","53","2017 한국영화아카데미 33기 졸업영화제 - C",NA,414,414,2,3,"한국","한국","","","no_age","기타","한가람,박인희,김영록,손예은","","no_date",NA,NA,"no_date","0","1"
"193","53","2017 한국영화아카데미 33기 졸업영화제 - D",NA,414,414,1,3,"한국","한국","","","no_age","기타","전희욱,송주성,박지은","","no_date",NA,NA,"no_date","0","1"
"194","90","2017 한국영화아카데미 33기 졸업영화제 - 개막작",NA,160,160,1,1,"한국","한국","","","no_age","기타","배경헌,한가람,유수민","","no_date",NA,NA,"no_date","0","1"
"195","109","2017 한국영화아카데미 33기 졸업영화제 - 실습작 A",NA,94,94,1,1,"한국","한국","","","no_age","기타","김영국,김지현,송주성,곽승민,강한별","","no_date",NA,NA,"no_date","0","1"
"196","109","2017 한국영화아카데미 33기 졸업영화제 - 실습작 B",NA,94,94,1,1,"한국","한국","","","no_age","기타","김영록,최훈태,손예은,박지은,유수민,정종헌","","no_date",NA,NA,"no_date","0","1"
"197","229","2035 매드 레이스",2017-06-27,1,1,1,1,"미국","미국","","(주)케이알씨지","청소년관람불가","판타지","크리스토퍼 제임스 밀러","","0",6,27,"summer","0","1"
"198","146","2047: 지구 최후의 날",2015-08-05,1,1,1,1,"이탈리아","이탈리아","","(주)소나무픽쳐스","15세 관람가","액션","알렉산드로 카폰","대니 글로버,대릴 한나,스티븐 볼드윈,마이클 매드슨,룻거 하우어","0",8,5,"summer","1","0"
"199","186","20대 같은 40대 미시녀",2017-01-10,1,1,1,1,"일본","일본","","(주)플라이어","청소년관람불가","드라마","긴다이치 코고로","미즈노 아사히","0",1,10,"winter","1","1"
"200","58","20세여 다시 한 번",NA,445,445,2,5,"중국","중국","","","no_age","멜로/로맨스","레스테 첸","","no_date",NA,NA,"no_date","0","0"
"201","132","21 그램",2004-10-23,54,64551,3,3,"미국","미국","","(주)영화사한결","청소년관람불가","드라마","알레한드로 곤잘레스 이냐리투","숀 펜,나오미 왓츠","1",10,23,"fall","1","1"
"202","120","21번가의 살인자",NA,38,241,11,12,"프랑스","프랑스","","","no_age","기타","앙리 조르주 클루조","","no_date",NA,NA,"no_date","0","0"
"203","228","22(용기 있는 삶)",NA,4,4,2,2,"한국","한국,중국","(주)아시아홈 엔터테인먼트","","no_age","다큐멘터리","궈커","","no_date",NA,NA,"no_date","0","1"
"204","198","22분: 아덴만 구출작전",2016-04-14,7,204,6,18,"러시아","러시아","","(주)소나무픽쳐스","청소년관람불가","액션","바실리 세리코프","마카르 자포로스키","0",4,14,"spring","1","0"
"205","157","23 아이덴티티",2017-02-22,79,1675798,2476,44097,"미국","미국","","유니버설픽쳐스인터내셔널 코리아(유)","15세 관람가","스릴러","M. 나이트 샤말란","제임스 맥어보이,안야 테일러 조이,헤일리 루 리차드슨,베티 버클리,브래드 윌리엄 헨크,킴 디렉터,스털링 K. 브라운","0",2,22,"winter","0","1"
"206","256","24시간 달리는 쾌락 버스",2017-05-20,1,1,1,1,"일본","일본","","(주)영진크리에이티브","청소년관람불가","멜로/로맨스","료 카미이","요시자와 아키호","0",5,20,"spring","0","1"
"207","179","24시간 파티하는 사람들",NA,10,149,2,4,"영국","영국","","","no_age","코미디","마이클 윈터바텀","스티브 쿠건,레니 제임스,셜리 헨더슨","no_date",NA,NA,"no_date","0","0"
"208","61","24주",2017-06-15,399,3713,47,353,"독일","독일","","(주)영화사 진진","청소년관람불가","드라마","앤 조라 베라치드","줄리아 옌체","0",6,15,"summer","1","0"
"209","167","25시",1978-07-07,32,7912,1,1,"프랑스","프랑스,이탈리아,유고슬라비아","","","no_age","드라마","앙리 베르누이","앤소니 퀸,비르나 리시","1",7,7,"summer","1","0"
"210","196","28일의 밤과 시",NA,4,12,2,4,"기타","기타,프랑스","","","no_age","다큐멘터리","아크람 자타리","","no_date",NA,NA,"no_date","0","0"
"211","184","29.97-Media art work screening",NA,35,35,1,2,"한국","한국","","","no_age","기타","변재규,허병찬,이현정,김상화,이광기,임봉호,정지윤,손시율,조성현,한요한,이형석","","no_date",NA,NA,"no_date","0","1"
"212","119","2x9 이옥섭x구교환 단편영화제",NA,43,43,1,1,"한국","한국","","","no_age","기타","","","no_date",NA,NA,"no_date","0","1"
"213","197","2월 단편 상상극장-김소연 감독 단편선",NA,17,66,4,4,"한국","한국","","","no_age","no_genre","김소연","","no_date",NA,NA,"no_date","0","1"
"214","74","2월 단편 상상극장 ? 변요한展",NA,221,899,4,13,"한국","한국","","","no_age","기타","","","no_date",NA,NA,"no_date","0","1"
"215","205","2월 수요단편극장 “2016년을 빛낸 단편영화”",NA,19,19,1,1,"한국","한국","","","no_age","no_genre","이란희,박성진,홍지수","","no_date",NA,NA,"no_date","0","1"
"216","137","2월 수요단편극장 “만점짜리 단편영화 다시보기 - 2015년 수상작 특별전",NA,17,17,1,1,"한국","한국","","","no_age","드라마","이란희,권항,안주영","","no_date",NA,NA,"no_date","1","1"
"217","137","2월수요단편극장 - “그 겨울, 바람이 분다”",NA,11,11,1,1,"한국","한국","","","no_age","기타","남근학,이한종,남연우","","no_date",NA,NA,"no_date","0","1"
"218","208","2차 세계대전 타임트랙",2016-07-21,1,1,1,1,"미국","미국","","(주)케이알씨지","12세 관람가","액션","에밀 에드윈 스미스","로비 케이,파란 타히르","0",7,21,"summer","1","1"
"219","140","3.11: 이와이 슌지와 친구들",NA,56,313,1,2,"일본","일본","","","no_age","다큐멘터리","이와이 슌지","","no_date",NA,NA,"no_date","0","1"
"220","220","3:10 투 유마",2008-02-21,4,47069,4,8,"미국","미국","","(주)시네마서비스","15세 관람가","범죄","제임스 맨골드","러셀 크로우,크리스찬 베일","1",2,21,"winter","1","1"
"221","107","300 스파르탄",NA,127,2265,6,33,"미국","미국","","","no_age","전쟁","루돌프 마테","리차드 에건,랄프 리차드슨","no_date",NA,NA,"no_date","0","1"
"222","99","33",2016-04-07,101,41269,461,4299,"미국","미국,칠레","","(주)나이너스엔터테인먼트","12세 관람가","드라마","패트리시아 리건","안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬","0",4,7,"spring","1","1"
"223","76","34번가의 기적",NA,293,2769,1,8,"미국","미국","","","전체관람가","로맨틱코미디","조지 시튼","모린 오하라,존 페인","no_date",NA,NA,"no_date","1","1"
"224","163","35 럼 샷",NA,15,208,5,5,"프랑스","프랑스,독일","","","no_age","드라마","클레르 드니","알렉스 데스카스,마티 디오프","no_date",NA,NA,"no_date","1","0"
"225","56","39 계단",NA,501,1546,3,29,"","","","","no_age","no_genre","","","no_date",NA,NA,"no_date","0","0"
"226","185","3D 프린팅: 전설을 만들다",NA,3,89,1,1,"미국","미국","","","no_age","다큐멘터리","루이스 로페즈,J. 클레이 트윌","","no_date",NA,NA,"no_date","0","1"
"227","200","3xFTM",2009-06-04,7,1353,2,2,"한국","한국","성소수문화환경을 위한 모임 '연분홍치마'","시네마달","15세 관람가","다큐멘터리","김일란","고정우,한무지,김명진","1",6,4,"summer","0","1"
